kind,id,file,declaration,axioms,n_axioms,uses_sorry_axiom,beyond_standard,status,elapsed_seconds
survivor,verina_basic_11__T2_helper_extract__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_11/verina_basic_11__T2_helper_extract__0/model_deepseek-prover-v2-7b.lean,lastDigit_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.302
survivor,verina_basic_11__T2_helper_extract__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_11/verina_basic_11__T2_helper_extract__0/model_deepseek-prover-v2-7b__hard_unfold.lean,lastDigit_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.366
survivor,verina_basic_11__T2_helper_extract__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_11/verina_basic_11__T2_helper_extract__0/model_goedel-prover-v2-32b.lean,lastDigit_spec_satisfied,propext,1,False,,clean,7.57
survivor,verina_basic_11__T2_helper_extract__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_11/verina_basic_11__T2_helper_extract__0/model_goedel-prover-v2-8b.lean,lastDigit_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.313
survivor,verina_basic_12__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,cubeSurfaceArea_spec_satisfied,propext,1,False,,clean,7.462
survivor,verina_basic_12__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,cubeSurfaceArea_spec_satisfied,propext,1,False,,clean,7.246
survivor,verina_basic_12__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/model_goedel-prover-v2-32b.lean,cubeSurfaceArea_spec_satisfied,propext,1,False,,clean,7.282
survivor,verina_basic_12__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/model_goedel-prover-v2-8b.lean,cubeSurfaceArea_spec_satisfied,propext,1,False,,clean,7.282
survivor,verina_basic_12__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,cubeSurfaceArea_spec_satisfied,propext,1,False,,clean,7.306
survivor,verina_basic_12__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,cubeSurfaceArea_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.097
survivor,verina_basic_12__T1_let_intro__0|qwen3-14b__neutral,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/model_qwen3-14b__neutral.lean,cubeSurfaceArea_spec_satisfied,,0,False,,clean,1.006
survivor,verina_basic_12__T1_let_intro__0|qwen3-32b,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/model_qwen3-32b.lean,cubeSurfaceArea_spec_satisfied,propext,1,False,,clean,1.646
survivor,verina_basic_12__T2_helper_extract__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_12/verina_basic_12__T2_helper_extract__0/model_goedel-prover-v2-8b__avoid_unfold.lean,cubeSurfaceArea_spec_satisfied,propext,1,False,,clean,6.997
survivor,verina_basic_12__T2_helper_extract__0|qwen3-14b__neutral,artifacts/variants/verina_basic_12/verina_basic_12__T2_helper_extract__0/model_qwen3-14b__neutral.lean,cubeSurfaceArea_spec_satisfied,,0,False,,clean,0.975
survivor,verina_basic_14__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_14/verina_basic_14__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,containsZ_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.355
survivor,verina_basic_14__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_14/verina_basic_14__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,containsZ_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.334
survivor,verina_basic_14__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_14/verina_basic_14__T1_let_intro__0/model_goedel-prover-v2-32b.lean,containsZ_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.634
survivor,verina_basic_14__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_14/verina_basic_14__T1_let_intro__0/model_goedel-prover-v2-8b.lean,containsZ_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.529
survivor,verina_basic_14__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_14/verina_basic_14__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,containsZ_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.479
survivor,verina_basic_14__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_14/verina_basic_14__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,containsZ_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.715
survivor,verina_basic_14__T2_helper_extract__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_14/verina_basic_14__T2_helper_extract__0/model_goedel-prover-v2-32b.lean,containsZ_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.204
survivor,verina_basic_15__T1_let_intro__0|qwen3-32b,artifacts/variants/verina_basic_15/verina_basic_15__T1_let_intro__0/model_qwen3-32b.lean,containsConsecutiveNumbers_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.936
survivor,verina_basic_15__T4_cond_invert__0|qwen3-32b,artifacts/variants/verina_basic_15/verina_basic_15__T4_cond_invert__0/model_qwen3-32b.lean,containsConsecutiveNumbers_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.865
survivor,verina_basic_15__T5_branch_extract__0|qwen3-32b,artifacts/variants/verina_basic_15/verina_basic_15__T5_branch_extract__0/model_qwen3-32b.lean,containsConsecutiveNumbers_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.282
survivor,verina_basic_16__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_16/verina_basic_16__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,replaceChars_spec_satisfied,"propext, Quot.sound",2,False,,clean,6.718
survivor,verina_basic_16__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_16/verina_basic_16__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,replaceChars_spec_satisfied,propext,1,False,,clean,7.01
survivor,verina_basic_16__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_16/verina_basic_16__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,replaceChars_spec_satisfied,"propext, Quot.sound",2,False,,clean,6.874
survivor,verina_basic_17__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_17/verina_basic_17__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,toLowercase_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.087
survivor,verina_basic_17__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_17/verina_basic_17__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,toLowercase_spec_satisfied,propext,1,False,,clean,7.633
survivor,verina_basic_17__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_17/verina_basic_17__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,toLowercase_spec_satisfied,propext,1,False,,clean,7.533
survivor,verina_basic_26__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,isEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.729
survivor,verina_basic_26__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,isEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.576
survivor,verina_basic_26__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/model_goedel-prover-v2-32b.lean,isEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.06
survivor,verina_basic_26__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/model_goedel-prover-v2-8b.lean,isEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.382
survivor,verina_basic_26__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,isEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.706
survivor,verina_basic_26__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,isEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.993
survivor,verina_basic_26__T1_let_intro__0|qwen3-14b,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/model_qwen3-14b.lean,isEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.327
survivor,verina_basic_26__T1_let_intro__0|qwen3-14b__neutral,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/model_qwen3-14b__neutral.lean,isEven_spec_satisfied,"propext, Quot.sound",2,False,,clean,0.986
survivor,verina_basic_26__T2_helper_extract__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_26/verina_basic_26__T2_helper_extract__0/model_goedel-prover-v2-8b__avoid_unfold.lean,isEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.632
survivor,verina_basic_3__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_3/verina_basic_3__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,isDivisibleBy11_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.757
survivor,verina_basic_3__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_3/verina_basic_3__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,isDivisibleBy11_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.476
survivor,verina_basic_3__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_3/verina_basic_3__T1_let_intro__0/model_goedel-prover-v2-32b.lean,isDivisibleBy11_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.686
survivor,verina_basic_3__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_3/verina_basic_3__T1_let_intro__0/model_goedel-prover-v2-8b.lean,isDivisibleBy11_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.472
survivor,verina_basic_3__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_3/verina_basic_3__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,isDivisibleBy11_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.501
survivor,verina_basic_3__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_3/verina_basic_3__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,isDivisibleBy11_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.509
survivor,verina_basic_31__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_31/verina_basic_31__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,toUppercase_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.664
survivor,verina_basic_31__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_31/verina_basic_31__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,toUppercase_spec_satisfied,propext,1,False,,clean,7.167
survivor,verina_basic_31__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_31/verina_basic_31__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,toUppercase_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.208
survivor,verina_basic_36__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_36/verina_basic_36__T1_let_intro__0/model_goedel-prover-v2-8b.lean,replaceWithColon_spec_satisfied,propext,1,False,,clean,7.426
survivor,verina_basic_42__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,countDigits_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.13
survivor,verina_basic_42__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,countDigits_spec_satisfied,propext,1,False,,clean,7.208
survivor,verina_basic_42__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/model_goedel-prover-v2-32b.lean,countDigits_spec_satisfied,propext,1,False,,clean,7.562
survivor,verina_basic_42__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/model_goedel-prover-v2-8b.lean,countDigits_spec_satisfied,propext,1,False,,clean,6.914
survivor,verina_basic_42__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,countDigits_spec_satisfied,propext,1,False,,clean,7.301
survivor,verina_basic_42__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,countDigits_spec_satisfied,propext,1,False,,clean,7.005
survivor,verina_basic_42__T1_let_intro__0|qwen3-14b__neutral,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/model_qwen3-14b__neutral.lean,countDigits_spec_satisfied,propext,1,False,,clean,0.929
survivor,verina_basic_42__T1_let_intro__0|qwen3-32b,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/model_qwen3-32b.lean,countDigits_spec_satisfied,propext,1,False,,clean,2.018
survivor,verina_basic_42__T2_helper_extract__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_42/verina_basic_42__T2_helper_extract__0/model_deepseek-prover-v2-7b.lean,countDigits_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.358
survivor,verina_basic_42__T2_helper_extract__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_42/verina_basic_42__T2_helper_extract__0/model_goedel-prover-v2-32b.lean,countDigits_spec_satisfied,propext,1,False,,clean,7.597
survivor,verina_basic_42__T2_helper_extract__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_42/verina_basic_42__T2_helper_extract__0/model_goedel-prover-v2-8b.lean,countDigits_spec_satisfied,propext,1,False,,clean,7.442
survivor,verina_basic_42__T2_helper_extract__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_42/verina_basic_42__T2_helper_extract__0/model_goedel-prover-v2-8b__hard_unfold.lean,countDigits_spec_satisfied,propext,1,False,,clean,7.347
survivor,verina_basic_43__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_43/verina_basic_43__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,sumOfFourthPowerOfOddNumbers_spec_satisfied,"propext, Quot.sound",2,False,,clean,16.91
survivor,verina_basic_43__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_43/verina_basic_43__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,sumOfFourthPowerOfOddNumbers_spec_satisfied,"propext, Quot.sound",2,False,,clean,18.097
survivor,verina_basic_43__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_43/verina_basic_43__T1_let_intro__0/model_goedel-prover-v2-32b.lean,sumOfFourthPowerOfOddNumbers_spec_satisfied,"propext, Quot.sound",2,False,,clean,15.863
survivor,verina_basic_43__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_43/verina_basic_43__T1_let_intro__0/model_goedel-prover-v2-8b.lean,sumOfFourthPowerOfOddNumbers_spec_satisfied,"propext, Quot.sound",2,False,,clean,14.037
survivor,verina_basic_43__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_43/verina_basic_43__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,sumOfFourthPowerOfOddNumbers_spec_satisfied,"propext, Quot.sound",2,False,,clean,12.731
survivor,verina_basic_44__T1_let_intro__0|qwen3-14b__neutral,artifacts/variants/verina_basic_44/verina_basic_44__T1_let_intro__0/model_qwen3-14b__neutral.lean,isOddAtIndexOdd_spec_satisfied,"propext, Quot.sound",2,False,,clean,1.118
survivor,verina_basic_45__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_45/verina_basic_45__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,findProduct_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.34
survivor,verina_basic_5__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,multiply_spec_satisfied,propext,1,False,,clean,6.901
survivor,verina_basic_5__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,multiply_spec_satisfied,propext,1,False,,clean,7.029
survivor,verina_basic_5__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/model_goedel-prover-v2-32b.lean,multiply_spec_satisfied,propext,1,False,,clean,7.09
survivor,verina_basic_5__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/model_goedel-prover-v2-8b.lean,multiply_spec_satisfied,propext,1,False,,clean,7.373
survivor,verina_basic_5__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,multiply_spec_satisfied,propext,1,False,,clean,7.051
survivor,verina_basic_5__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,multiply_spec_satisfied,propext,1,False,,clean,7.224
survivor,verina_basic_5__T1_let_intro__0|qwen3-14b,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/model_qwen3-14b.lean,multiply_spec_satisfied,propext,1,False,,clean,0.961
survivor,verina_basic_5__T1_let_intro__0|qwen3-14b__neutral,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/model_qwen3-14b__neutral.lean,multiply_spec_satisfied,propext,1,False,,clean,0.832
survivor,verina_basic_5__T3_comm_swap__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_5/verina_basic_5__T3_comm_swap__0/model_deepseek-prover-v2-7b__hard_unfold.lean,multiply_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.592
survivor,verina_basic_5__T3_comm_swap__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_5/verina_basic_5__T3_comm_swap__0/model_goedel-prover-v2-32b.lean,multiply_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.821
