task_id,tier,transformation,severity,equivalence_class,applicable,inapplicable_reason,candidate_generated,n_variants,variant_ids,code_loc_original,code_loc_refactored,structural_metadata
verina_basic_20,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_20__T1_let_intro__0'],10,12.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_20,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_20__T2_helper_extract__0'],10,12.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_20,basic,T3_comm_swap,E,theorem_certified,True,,True,3,"['verina_basic_20__T3_comm_swap__0', 'verina_basic_20__T3_comm_swap__1', 'verina_basic_20__T3_comm_swap__2']",10,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_20,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],10,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_20,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],10,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_21,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_21__T1_let_intro__0'],16,18.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 3}"
verina_basic_21,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_21__T2_helper_extract__0'],16,18.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 3}"
verina_basic_21,basic,T3_comm_swap,E,theorem_certified,True,,True,3,"['verina_basic_21__T3_comm_swap__0', 'verina_basic_21__T3_comm_swap__1', 'verina_basic_21__T3_comm_swap__2']",16,16.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 3}"
verina_basic_21,basic,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_basic_21__T4_cond_invert__0'],16,16.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 3}"
verina_basic_21,basic,T5_branch_extract,S,definitional,False,bindings_before_tail_if,False,0,[],16,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 3}"
verina_basic_22,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_22__T1_let_intro__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_basic_22,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_22__T2_helper_extract__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_basic_22,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_basic_22,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_basic_22,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_basic_23,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_23__T1_let_intro__0'],9,11.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_23,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_23__T2_helper_extract__0'],9,11.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_23,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_23__T3_comm_swap__0'],9,9.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_23,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],9,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_23,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],9,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_24,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_24__T1_let_intro__0'],11,13.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_24,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_24__T2_helper_extract__0'],11,13.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_24,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_24__T3_comm_swap__0'],11,11.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_24,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_24,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_25,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_25__T1_let_intro__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_25,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_25__T2_helper_extract__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_25,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_25__T3_comm_swap__0'],5,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_25,basic,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_basic_25__T4_cond_invert__0'],5,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_25,basic,T5_branch_extract,S,definitional,True,,True,1,['verina_basic_25__T5_branch_extract__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_26,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_26__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_26,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_26__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_26,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_26,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_26,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_27,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_27__T1_let_intro__0'],11,13.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_27,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_27__T2_helper_extract__0'],11,13.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_27,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_27__T3_comm_swap__0'],11,11.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_27,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_27,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_28,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_28__T1_let_intro__0'],7,9.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_28,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_28__T2_helper_extract__0'],7,9.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_28,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_28__T3_comm_swap__0'],7,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_28,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],7,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_28,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],7,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 1}"
verina_basic_29,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_29__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_29,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_29__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_29,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_29,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_29,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_3,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_3__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_3,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_3__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_3,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_3,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_3,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
